poll_info,year,state,Obama,Romney,Undecided,Other,poll_id,pollster,start_date,end_date,sample_subpopulation,sample_size,mode,partisanship,partisan_affiliation,days_to_election,poll_key,Trump,Clinton,Johnson,McMullin
2012-colorado-president-romney-vs-obama,2012,colorado,45,44,11,NA,14355,Purple Strategies,2012-07-09,2012-07-13,Likely Voters,600,Automated Phone,Nonpartisan,None,116,2012_14355_colorado,NA,NA,NA,NA
2012-colorado-president-romney-vs-obama,2012,colorado,49,42,NA,NA,14320,Garin-Hart-Yang (D-Priorities USA),2012-06-25,2012-07-03,Likely Voters,600,Live Phone,Sponsor,Dem,126,2012_14320_colorado,NA,NA,NA,NA
2012-colorado-president-romney-vs-obama,2012,colorado,47,43,10,NA,14174,We Ask America,2012-06-25,2012-06-25,Likely Voters,1083,Automated Phone,Nonpartisan,None,134,2012_14174_colorado,NA,NA,NA,NA
2012-colorado-president-romney-vs-obama,2012,colorado,49,42,8,NA,14119,PPP (D),2012-06-14,2012-06-17,Likely Voters,799,Automated Phone,Pollster,Dem,142,2012_14119_colorado,NA,NA,NA,NA
2012-colorado-president-romney-vs-obama,2012,colorado,45,45,5,6,14026,Rasmussen,2012-06-06,2012-06-06,Likely Voters,500,Automated Phone,Nonpartisan,None,153,2012_14026_colorado,NA,NA,NA,NA
2012-colorado-president-romney-vs-obama,2012,colorado,48,46,5,NA,14034,Purple Strategies,2012-05-31,2012-06-05,Likely Voters,600,Automated Phone,Nonpartisan,None,154,2012_14034_colorado,NA,NA,NA,NA
2012-colorado-president-romney-vs-obama,2012,colorado,46,45,8,1,13960,NBC/Marist,2012-05-22,2012-05-24,Registered Voters,1030,Live Phone,Nonpartisan,None,166,2012_13960_colorado,NA,NA,NA,NA
2012-colorado-president-romney-vs-obama,2012,colorado,48,44,NA,NA,13928,Project New America,2012-05-21,2012-05-24,Likely Voters,601,Automated Phone,Pollster,Dem,166,2012_13928_colorado,NA,NA,NA,NA
2012-colorado-president-romney-vs-obama,2012,colorado,47,47,6,NA,13616,Purple Strategies,2012-04-19,2012-04-23,Likely Voters,600,Automated Phone,Nonpartisan,None,197,2012_13616_colorado,NA,NA,NA,NA
2012-colorado-president-romney-vs-obama,2012,colorado,53,40,7,NA,13490,PPP (D),2012-04-05,2012-04-07,Registered Voters,542,Automated Phone,Pollster,Dem,213,2012_13490_colorado,NA,NA,NA,NA
2012-arizona-president-romney-vs-obama,2012,arizona,46,53,1,NA,16560,PPP (D),2012-11-02,2012-11-03,Likely Voters,1080,Automated Phone,Pollster,Dem,3,2012_16560_arizona,NA,NA,NA,NA
2012-arizona-president-romney-vs-obama,2012,arizona,44,52,3,2,16586,YouGov,2012-10-31,2012-11-03,Likely Voters,702,Internet,Nonpartisan,None,3,2012_16586_arizona,NA,NA,NA,NA
2012-arizona-president-romney-vs-obama,2012,arizona,44,52,2,2,16184,Rasmussen/CBS 5,2012-10-21,2012-10-21,Likely Voters,500,Automated Phone,Nonpartisan,None,16,2012_16184_arizona,NA,NA,NA,NA
2012-arizona-president-romney-vs-obama,2012,arizona,43,52,3,2,15861,YouGov,2012-10-04,2012-10-11,Likely Voters,469,Internet,Nonpartisan,None,26,2012_15861_arizona,NA,NA,NA,NA
2012-arizona-president-romney-vs-obama,2012,arizona,42,40,13,5,15765,Behavior Research Center,2012-10-04,2012-10-10,Registered Voters,523,Live Phone,Nonpartisan,None,27,2012_15765_arizona,NA,NA,NA,NA
2012-arizona-president-romney-vs-obama,2012,arizona,44,53,3,NA,15503,PPP (D),2012-10-01,2012-10-03,Likely Voters,595,Automated Phone,Pollster,Dem,34,2012_15503_arizona,NA,NA,NA,NA
2012-arizona-president-romney-vs-obama,2012,arizona,42,46,9,4,15409,Moore Information (R-HighGround),2012-09-25,2012-09-26,Likely Voters,500,Live Phone,Sponsor,Rep,41,2012_15409_arizona,NA,NA,NA,NA
2012-arizona-president-romney-vs-obama,2012,arizona,42,52,2,4,15328,Rasmussen,2012-09-25,2012-09-25,Likely Voters,500,Automated Phone,Nonpartisan,None,42,2012_15328_arizona,NA,NA,NA,NA
2012-arizona-president-romney-vs-obama,2012,arizona,45,48,7,NA,15204,Purple Strategies,2012-09-15,2012-09-19,Likely Voters,600,IVR/Online,Nonpartisan,None,48,2012_15204_arizona,NA,NA,NA,NA
2012-arizona-president-romney-vs-obama,2012,arizona,41,51,4,4,15230,YouGov,2012-09-07,2012-09-14,Likely Voters,628,Internet,Nonpartisan,None,53,2012_15230_arizona,NA,NA,NA,NA
2012-arizona-president-romney-vs-obama,2012,arizona,44,53,4,NA,14970,PPP (D-League of Conservation Voters),2012-09-07,2012-09-09,Likely Voters,993,Automated Phone,Sponsor,Dem,58,2012_14970_arizona,NA,NA,NA,NA
2012-arizona-president-romney-vs-obama,2012,arizona,41,52,7,NA,14523,PPP (D-League of Conservation Voters),2012-07-23,2012-07-25,Likely Voters,833,Automated Phone,Sponsor,Dem,104,2012_14523_arizona,NA,NA,NA,NA
2012-arizona-president-romney-vs-obama,2012,arizona,41,54,2,3,14196,Rasmussen,2012-06-26,2012-06-26,Likely Voters,500,Automated Phone,Nonpartisan,None,133,2012_14196_arizona,NA,NA,NA,NA
2012-arizona-president-romney-vs-obama,2012,arizona,46,49,5,NA,14127,PPP (D),2012-06-04,2012-06-05,Likely Voters,791,Automated Phone,Pollster,Dem,154,2012_14127_arizona,NA,NA,NA,NA
2012-arizona-president-romney-vs-obama,2012,arizona,43,50,8,NA,13883,PPP (D),2012-05-17,2012-05-20,Registered Voters,500,Automated Phone,Pollster,Dem,170,2012_13883_arizona,NA,NA,NA,NA
2012-arizona-president-romney-vs-obama,2012,arizona,43,52,5,NA,13685,Magellan (R),2012-04-30,2012-05-02,Likely Voters,909,Automated Phone,Pollster,Rep,188,2012_13685_arizona,NA,NA,NA,NA
2012-arizona-president-romney-vs-obama,2012,arizona,40,42,18,NA,13605,ASU - Merrill/Morrison Institute,2012-04-10,2012-04-20,Registered Voters,488,Live Phone,Nonpartisan,None,200,2012_13605_arizona,NA,NA,NA,NA
2012-arizona-president-romney-vs-obama,2012,arizona,42,40,18,NA,13613,Behavior Research Center,2012-04-09,2012-04-17,Registered Voters,511,Live Phone,Nonpartisan,None,203,2012_13613_arizona,NA,NA,NA,NA
2012-arizona-president-romney-vs-obama,2012,arizona,40,51,2,7,13221,Rasmussen,2012-03-13,2012-03-13,Likely Voters,500,Automated Phone,Nonpartisan,None,238,2012_13221_arizona,NA,NA,NA,NA
2012-arizona-president-romney-vs-obama,2012,arizona,40,45,15,NA,12990,NBC/Marist,2012-02-19,2012-02-20,Registered Voters,1265,Live Phone,Nonpartisan,None,260,2012_12990_arizona,NA,NA,NA,NA
2012-arizona-president-romney-vs-obama,2012,arizona,47,47,6,NA,12966,PPP (D),2012-02-17,2012-02-19,Registered Voters,743,Automated Phone,Pollster,Dem,261,2012_12966_arizona,NA,NA,NA,NA
2012-arizona-president-romney-vs-obama,2012,arizona,37,43,20,NA,12520,Behavior Research Center,2012-01-05,2012-01-09,Registered Voters,553,Live Phone,Nonpartisan,None,302,2012_12520_arizona,NA,NA,NA,NA
2016-washington-d-c-president-trump-vs-clinton,2016,washington-dc,NA,NA,2,6,26807,SurveyMonkey,2016-11-01,2016-11-07,Likely Voters,310,Internet,Nonpartisan,None,1,2016_26807_washington-dc,7,85,NA,NA
2016-washington-d-c-president-trump-vs-clinton,2016,washington-dc,NA,NA,3,NA,26793,UPI/CVOTER,2016-10-30,2016-11-06,Likely Voters,312,Internet,Nonpartisan,None,2,2016_26793_washington-dc,6,92,NA,NA
2016-washington-d-c-president-trump-vs-clinton,2016,washington-dc,NA,NA,1,7,26596,SurveyMonkey,2016-10-25,2016-10-31,Likely Voters,332,Internet,Nonpartisan,None,8,2016_26596_washington-dc,4,88,NA,NA
2016-washington-d-c-president-trump-vs-clinton,2016,washington-dc,NA,NA,6,NA,26592,UPI/CVOTER,2016-10-23,2016-10-29,Likely Voters,310,Internet,Nonpartisan,None,10,2016_26592_washington-dc,13,81,NA,NA
2016-washington-d-c-president-trump-vs-clinton,2016,washington-dc,NA,NA,2,5,26441,SurveyMonkey,2016-10-18,2016-10-24,Likely Voters,504,Internet,Nonpartisan,None,15,2016_26441_washington-dc,5,88,NA,NA
2016-wyoming-president-trump-vs-clinton,2016,wyoming,NA,NA,5,NA,26793,UPI/CVOTER,2016-10-30,2016-11-06,Likely Voters,320,Internet,Nonpartisan,None,2,2016_26793_wyoming,67,28,NA,NA
2016-wyoming-president-trump-vs-clinton,2016,wyoming,NA,NA,4,NA,26596,SurveyMonkey,2016-10-25,2016-10-31,Likely Voters,251,Internet,Nonpartisan,None,8,2016_26596_wyoming,62,22,NA,NA
2016-wyoming-president-trump-vs-clinton,2016,wyoming,NA,NA,5,NA,26592,UPI/CVOTER,2016-10-23,2016-10-29,Likely Voters,311,Internet,Nonpartisan,None,10,2016_26592_wyoming,65,30,NA,NA
2016-wyoming-president-trump-vs-clinton,2016,wyoming,NA,NA,5,NA,26441,SurveyMonkey,2016-10-18,2016-10-24,Likely Voters,361,Internet,Nonpartisan,None,15,2016_26441_wyoming,59,25,NA,NA
2016-wyoming-president-trump-vs-clinton,2016,wyoming,NA,NA,15,NA,25602,DFM Research (D-Greene),2016-09-06,2016-09-11,Likely Voters,402,Live Phone,Sponsor,Dem,58,2016_25602_wyoming,54,19,NA,NA
2016-wyoming-president-trump-vs-clinton,2016,wyoming,NA,NA,8,NA,25396,WashPost/SurveyMonkey,2016-08-09,2016-09-01,Registered Voters,727,Internet,Nonpartisan,None,68,2016_25396_wyoming,65,27,NA,NA
2016-west-virginia-president-trump-vs-clinton,2016,west-virginia,NA,NA,5,10,26807,SurveyMonkey,2016-11-01,2016-11-07,Likely Voters,472,Internet,Nonpartisan,None,1,2016_26807_west-virginia,56,29,NA,NA
2016-west-virginia-president-trump-vs-clinton,2016,west-virginia,NA,NA,NA,10,26793,UPI/CVOTER,2016-10-30,2016-11-06,Likely Voters,309,Internet,Nonpartisan,None,2,2016_26793_west-virginia,56,34,NA,NA
2016-west-virginia-president-trump-vs-clinton,2016,west-virginia,NA,NA,8,NA,26806,Ipsos/Reuters,2016-10-17,2016-11-06,Likely Voters,422,Internet,Nonpartisan,None,2,2016_26806_west-virginia,58,34,NA,NA
2016-west-virginia-president-trump-vs-clinton,2016,west-virginia,NA,NA,3,12,26596,SurveyMonkey,2016-10-25,2016-10-31,Likely Voters,321,Internet,Nonpartisan,None,8,2016_26596_west-virginia,58,27,NA,NA
2016-west-virginia-president-trump-vs-clinton,2016,west-virginia,NA,NA,NA,5,26592,UPI/CVOTER,2016-10-23,2016-10-29,Likely Voters,311,Internet,Nonpartisan,None,10,2016_26592_west-virginia,59,36,NA,NA
2016-west-virginia-president-trump-vs-clinton,2016,west-virginia,NA,NA,1,9,26441,SurveyMonkey,2016-10-18,2016-10-24,Likely Voters,379,Internet,Nonpartisan,None,15,2016_26441_west-virginia,61,29,NA,NA
2016-west-virginia-president-trump-vs-clinton,2016,west-virginia,NA,NA,5,NA,26344,Ipsos/Reuters,2016-09-23,2016-10-13,Likely Voters,360,Internet,Nonpartisan,None,26,2016_26344_west-virginia,54,41,NA,NA
2016-west-virginia-president-trump-vs-clinton,2016,west-virginia,NA,NA,9,NA,26136,Ipsos/Reuters,2016-09-16,2016-10-06,Likely Voters,371,Internet,Nonpartisan,None,33,2016_26136_west-virginia,55,36,NA,NA
2016-west-virginia-president-trump-vs-clinton,2016,west-virginia,NA,NA,12,NA,25975,Garin-Hart-Yang (D-Reynolds),2016-09-13,2016-09-17,Likely Voters,500,Live Phone,Sponsor,Dem,52,2016_25975_west-virginia,60,28,NA,NA
2016-west-virginia-president-trump-vs-clinton,2016,west-virginia,NA,NA,12,NA,25575,Ipsos/Reuters,2016-08-26,2016-09-15,Likely Voters,295,Internet,Nonpartisan,None,54,2016_25575_west-virginia,49,39,NA,NA
2016-west-virginia-president-trump-vs-clinton,2016,west-virginia,NA,NA,10,NA,25395,WashPost/SurveyMonkey,2016-08-09,2016-09-01,Registered Voters,698,Internet,Nonpartisan,None,68,2016_25395_west-virginia,57,33,NA,NA
2016-west-virginia-president-trump-vs-clinton,2016,west-virginia,NA,NA,6,14,25325,R.L. Repass & Partners/MetroNews,2016-08-09,2016-08-28,Likely Voters,435,Mixed,Nonpartisan,None,72,2016_25325_west-virginia,49,31,NA,NA
2016-west-virginia-president-trump-vs-clinton,2016,west-virginia,NA,NA,13,NA,24437,PPP (D),2016-04-29,2016-05-01,Likely Voters,1201,IVR/Online,Pollster,Dem,191,2016_24437_west-virginia,57,30,NA,NA
2016-west-virginia-president-trump-vs-clinton,2016,west-virginia,NA,NA,17,NA,22627,Orion,2015-08-24,2015-08-25,Likely Voters,406,Live Phone,Nonpartisan,None,441,2016_22627_west-virginia,53,30,NA,NA
2016-nebraska-president-trump-vs-clinton,2016,nebraska,NA,NA,3,NA,26807,SurveyMonkey,2016-11-01,2016-11-07,Likely Voters,988,Internet,Nonpartisan,None,1,2016_26807_nebraska,52,35,NA,NA
2016-nebraska-president-trump-vs-clinton,2016,nebraska,NA,NA,NA,NA,26793,UPI/CVOTER,2016-10-30,2016-11-06,Likely Voters,340,Internet,Nonpartisan,None,2,2016_26793_nebraska,56,38,NA,NA
2016-nebraska-president-trump-vs-clinton,2016,nebraska,NA,NA,15,NA,26806,Ipsos/Reuters,2016-10-17,2016-11-06,Likely Voters,350,Internet,Nonpartisan,None,2,2016_26806_nebraska,53,32,NA,NA
2016-nebraska-president-trump-vs-clinton,2016,nebraska,NA,NA,2,NA,26596,SurveyMonkey,2016-10-25,2016-10-31,Likely Voters,412,Internet,Nonpartisan,None,8,2016_26596_nebraska,52,32,NA,NA
2016-nebraska-president-trump-vs-clinton,2016,nebraska,NA,NA,NA,NA,26592,UPI/CVOTER,2016-10-23,2016-10-29,Likely Voters,334,Internet,Nonpartisan,None,10,2016_26592_nebraska,58,38,NA,NA
2016-nebraska-president-trump-vs-clinton,2016,nebraska,NA,NA,2,NA,26441,SurveyMonkey,2016-10-18,2016-10-24,Likely Voters,461,Internet,Nonpartisan,None,15,2016_26441_nebraska,52,33,NA,NA
2016-nebraska-president-trump-vs-clinton,2016,nebraska,NA,NA,18,NA,26344,Ipsos/Reuters,2016-09-23,2016-10-13,Likely Voters,386,Internet,Nonpartisan,None,26,2016_26344_nebraska,49,33,NA,NA
2016-nebraska-president-trump-vs-clinton,2016,nebraska,NA,NA,20,NA,26119,Ipsos/Reuters,2016-09-16,2016-10-06,Likely Voters,356,Internet,Nonpartisan,None,33,2016_26119_nebraska,48,32,NA,NA
2016-nebraska-president-trump-vs-clinton,2016,nebraska,NA,NA,17,NA,25559,Ipsos/Reuters,2016-08-26,2016-09-15,Likely Voters,267,Internet,Nonpartisan,None,54,2016_25559_nebraska,51,32,NA,NA
2016-nebraska-president-trump-vs-clinton,2016,nebraska,NA,NA,13,NA,25377,WashPost/SurveyMonkey,2016-08-09,2016-09-01,Registered Voters,983,Internet,Nonpartisan,None,68,2016_25377_nebraska,49,38,NA,NA
2016-montana-president-trump-vs-clinton,2016,montana,NA,NA,4,NA,26807,SurveyMonkey,2016-11-01,2016-11-07,Likely Voters,449,Internet,Nonpartisan,None,1,2016_26807_montana,52,30,NA,NA
2016-montana-president-trump-vs-clinton,2016,montana,NA,NA,NA,NA,26793,UPI/CVOTER,2016-10-30,2016-11-06,Likely Voters,339,Internet,Nonpartisan,None,2,2016_26793_montana,54,41,NA,NA
2016-montana-president-trump-vs-clinton,2016,montana,NA,NA,2,NA,26596,SurveyMonkey,2016-10-25,2016-10-31,Likely Voters,405,Internet,Nonpartisan,None,8,2016_26596_montana,49,36,NA,NA
2016-montana-president-trump-vs-clinton,2016,montana,NA,NA,NA,NA,26592,UPI/CVOTER,2016-10-23,2016-10-29,Likely Voters,340,Internet,Nonpartisan,None,10,2016_26592_montana,55,41,NA,NA
2016-montana-president-trump-vs-clinton,2016,montana,NA,NA,4,NA,26441,SurveyMonkey,2016-10-18,2016-10-24,Likely Voters,475,Internet,Nonpartisan,None,15,2016_26441_montana,52,35,NA,NA
2016-montana-president-trump-vs-clinton,2016,montana,NA,NA,20,NA,26444,MSU-Billings,2016-10-03,2016-10-10,Adults,590,Live Phone,Nonpartisan,None,29,2016_26444_montana,43,27,NA,NA
2016-montana-president-trump-vs-clinton,2016,montana,NA,NA,12,NA,25376,WashPost/SurveyMonkey,2016-08-09,2016-09-01,Registered Voters,999,Internet,Nonpartisan,None,68,2016_25376_montana,51,38,NA,NA
2016-washington-president-trump-vs-clinton,2016,washington,NA,NA,3,13,26807,SurveyMonkey,2016-11-01,2016-11-07,Likely Voters,1451,Internet,Nonpartisan,None,1,2016_26807_washington,33,51,NA,NA
2016-washington-president-trump-vs-clinton,2016,washington,NA,NA,7,6,26816,Insights West,2016-11-04,2016-11-06,Likely Voters,402,Internet,Nonpartisan,None,2,2016_26816_washington,36,51,NA,NA
2016-washington-president-trump-vs-clinton,2016,washington,NA,NA,NA,6,26793,UPI/CVOTER,2016-10-30,2016-11-06,Likely Voters,328,Internet,Nonpartisan,None,2,2016_26793_washington,39,56,NA,NA
2016-washington-president-trump-vs-clinton,2016,washington,NA,NA,15,NA,26806,Ipsos/Reuters,2016-10-17,2016-11-06,Likely Voters,863,Internet,Nonpartisan,None,2,2016_26806_washington,38,47,NA,NA
2016-washington-president-trump-vs-clinton,2016,washington,NA,NA,4,9,26738,SurveyUSA,2016-10-31,2016-11-02,Likely Voters,681,IVR/Online,Nonpartisan,None,6,2016_26738_washington,38,50,NA,NA
2016-washington-president-trump-vs-clinton,2016,washington,NA,NA,2,11,26596,SurveyMonkey,2016-10-25,2016-10-31,Likely Voters,745,Internet,Nonpartisan,None,8,2016_26596_washington,34,53,NA,NA
2016-washington-president-trump-vs-clinton,2016,washington,NA,NA,NA,4,26592,UPI/CVOTER,2016-10-23,2016-10-29,Likely Voters,327,Internet,Nonpartisan,None,10,2016_26592_washington,43,53,NA,NA
2016-washington-president-trump-vs-clinton,2016,washington,NA,NA,2,12,26441,SurveyMonkey,2016-10-18,2016-10-24,Likely Voters,687,Internet,Nonpartisan,None,15,2016_26441_washington,34,51,NA,NA
2016-washington-president-trump-vs-clinton,2016,washington,NA,NA,22,NA,26512,KCTS 9/Crosscut/Washington,2016-10-06,2016-10-13,Likely Voters,750,Internet,Nonpartisan,None,26,2016_26512_washington,39,53,NA,NA
2016-washington-president-trump-vs-clinton,2016,washington,NA,NA,16,NA,26344,Ipsos/Reuters,2016-09-23,2016-10-13,Likely Voters,905,Internet,Nonpartisan,None,26,2016_26344_washington,37,47,NA,NA
2016-washington-president-trump-vs-clinton,2016,washington,NA,NA,16,NA,26135,Ipsos/Reuters,2016-09-16,2016-10-06,Likely Voters,504,Internet,Nonpartisan,None,33,2016_26135_washington,33,51,NA,NA
2016-washington-president-trump-vs-clinton,2016,washington,NA,NA,7,10,25991,Strategies 360 (D- KOMO News),2016-09-29,2016-10-03,Likely Voters,500,Live Phone,Sponsor,Dem,36,2016_25991_washington,33,50,NA,NA
2016-washington-president-trump-vs-clinton,2016,washington,NA,NA,16,NA,25574,Ipsos/Reuters,2016-08-26,2016-09-15,Likely Voters,733,Internet,Nonpartisan,None,54,2016_25574_washington,37,47,NA,NA
2016-washington-president-trump-vs-clinton,2016,washington,NA,NA,14,20,25627,Insights West,2016-09-12,2016-09-14,Likely Voters,505,Internet,Nonpartisan,None,55,2016_25627_washington,28,38,NA,NA
2016-washington-president-trump-vs-clinton,2016,washington,NA,NA,10,NA,25394,WashPost/SurveyMonkey,2016-08-09,2016-09-01,Registered Voters,722,Internet,Nonpartisan,None,68,2016_25394_washington,37,53,NA,NA
2016-washington-president-trump-vs-clinton,2016,washington,NA,NA,22,11,25176,Elway,2016-08-09,2016-08-13,Registered Voters,500,Live Phone,Nonpartisan,None,87,2016_25176_washington,24,43,NA,NA
2016-washington-president-trump-vs-clinton,2016,washington,NA,NA,13,NA,24698,PPP (D-Northwest Progressive Institute),2016-06-14,2016-06-15,Likely Voters,679,Automated Phone,Nonpartisan,None,146,2016_24698_washington,37,49,NA,NA
2016-mississippi-president-trump-vs-clinton,2016,mississippi,NA,NA,2,NA,26807,SurveyMonkey,2016-11-01,2016-11-07,Likely Voters,719,Internet,Nonpartisan,None,1,2016_26807_mississippi,50,42,NA,NA
2016-mississippi-president-trump-vs-clinton,2016,mississippi,NA,NA,NA,NA,26793,UPI/CVOTER,2016-10-30,2016-11-06,Likely Voters,330,Internet,Nonpartisan,None,2,2016_26793_mississippi,54,42,NA,NA
2016-mississippi-president-trump-vs-clinton,2016,mississippi,NA,NA,11,NA,26806,Ipsos/Reuters,2016-10-17,2016-11-06,Likely Voters,388,Internet,Nonpartisan,None,2,2016_26806_mississippi,53,36,NA,NA
2016-mississippi-president-trump-vs-clinton,2016,mississippi,NA,NA,3,NA,26596,SurveyMonkey,2016-10-25,2016-10-31,Likely Voters,648,Internet,Nonpartisan,None,8,2016_26596_mississippi,48,41,NA,NA
2016-mississippi-president-trump-vs-clinton,2016,mississippi,NA,NA,NA,NA,26592,UPI/CVOTER,2016-10-23,2016-10-29,Likely Voters,313,Internet,Nonpartisan,None,10,2016_26592_mississippi,55,42,NA,NA
2016-mississippi-president-trump-vs-clinton,2016,mississippi,NA,NA,2,NA,26441,SurveyMonkey,2016-10-18,2016-10-24,Likely Voters,704,Internet,Nonpartisan,None,15,2016_26441_mississippi,50,42,NA,NA
2016-mississippi-president-trump-vs-clinton,2016,mississippi,NA,NA,10,NA,26344,Ipsos/Reuters,2016-09-23,2016-10-13,Likely Voters,404,Internet,Nonpartisan,None,26,2016_26344_mississippi,49,41,NA,NA
2016-mississippi-president-trump-vs-clinton,2016,mississippi,NA,NA,9,NA,26117,Ipsos/Reuters,2016-09-16,2016-10-06,Likely Voters,405,Internet,Nonpartisan,None,33,2016_26117_mississippi,51,40,NA,NA
2016-mississippi-president-trump-vs-clinton,2016,mississippi,NA,NA,12,NA,25557,Ipsos/Reuters,2016-08-26,2016-09-15,Likely Voters,348,Internet,Nonpartisan,None,54,2016_25557_mississippi,51,37,NA,NA
2016-mississippi-president-trump-vs-clinton,2016,mississippi,NA,NA,6,NA,25374,WashPost/SurveyMonkey,2016-08-09,2016-09-01,Registered Voters,823,Internet,Nonpartisan,None,68,2016_25374_mississippi,48,46,NA,NA
2016-mississippi-president-trump-vs-clinton,2016,mississippi,NA,NA,11,NA,24213,Mason-Dixon,2016-03-28,2016-03-30,Registered Voters,625,Live Phone,Nonpartisan,None,223,2016_24213_mississippi,46,43,NA,NA
2016-vermont-president-trump-vs-clinton,2016,vermont,NA,NA,2,12,26807,SurveyMonkey,2016-11-01,2016-11-07,Likely Voters,454,Internet,Nonpartisan,None,1,2016_26807_vermont,25,61,NA,NA
2016-vermont-president-trump-vs-clinton,2016,vermont,NA,NA,5,NA,26793,UPI/CVOTER,2016-10-30,2016-11-06,Likely Voters,305,Internet,Nonpartisan,None,2,2016_26793_vermont,33,62,NA,NA
2016-vermont-president-trump-vs-clinton,2016,vermont,NA,NA,4,18,26596,SurveyMonkey,2016-10-25,2016-10-31,Likely Voters,436,Internet,Nonpartisan,None,8,2016_26596_vermont,25,53,NA,NA
2016-vermont-president-trump-vs-clinton,2016,vermont,NA,NA,4,NA,26592,UPI/CVOTER,2016-10-23,2016-10-29,Likely Voters,304,Internet,Nonpartisan,None,10,2016_26592_vermont,34,63,NA,NA
2016-vermont-president-trump-vs-clinton,2016,vermont,NA,NA,3,20,26441,SurveyMonkey,2016-10-18,2016-10-24,Likely Voters,446,Internet,Nonpartisan,None,15,2016_26441_vermont,23,54,NA,NA
